method	recall	precision	fpr	fdr	F1
ANCOM-BC2	0.065	0.541666666666667	0.00611111111111111	0.458333333333333	0.116071428571429
ANCOM-BC2	0.044	0.372881355932203	0.00822222222222222	0.627118644067797	0.0787119856887299
ANCOM-BC2	0.0633333333333333	0.481012658227848	0.00759259259259259	0.518987341772152	0.111929307805596
ANCOM-BC2	0.0230769230769231	0.454545454545455	0.00307692307692308	0.545454545454545	0.0439238653001464
ANCOM-BC2	0.0428571428571429	0.4	0.00714285714285714	0.6	0.0774193548387097
ANCOM-BC2	0.04	0.535714285714286	0.00385185185185185	0.464285714285714	0.0744416873449131
ANCOM-BC2	0.03125	0.490196078431373	0.00361111111111111	0.509803921568627	0.0587544065804935
ANCOM-BC2	0.0317647058823529	0.46551724137931	0.00405228758169935	0.53448275862069	0.0594713656387665
ANCOM-BC2	0.0255555555555556	0.410714285714286	0.00407407407407407	0.589285714285714	0.0481171548117155
