method	recall	precision	fpr	fdr	F1	na_precision
ANCOM-BC	0.04	0.222222222222222	0.0155555555555556	0.777777777777778	0.0677966101694915	0
ANCOM-BC	0.133333333333333	0.421052631578947	0.0203703703703704	0.578947368421053	0.20253164556962	0
ANCOM-BC	0.15	0.538461538461538	0.0142857142857143	0.461538461538462	0.23463687150838	0
ANCOM-BC	0.075	0.48	0.00902777777777778	0.52	0.12972972972973	0
ANCOM-BC	0.144444444444444	0.412698412698413	0.0228395061728395	0.587301587301587	0.213991769547325	0
ANCOM-BC	0.075	0.319148936170213	0.0177777777777778	0.680851063829787	0.121457489878543	0
ANCOM-BC	0.127272727272727	0.528301886792453	0.0126262626262626	0.471698113207547	0.205128205128205	0
ANCOM-BC	0.0625	0.333333333333333	0.0138888888888889	0.666666666666667	0.105263157894737	0
ANCOM-BC	0.105882352941176	0.428571428571429	0.0156862745098039	0.571428571428571	0.169811320754717	0
